person1,person2,weight,film_count,films,collaboration_types,same_school,school,same_location,location
Lê Công Tuấn Anh,Trịnh Thịnh,1.0,1,Xích lô (phim),actor-actor,False,,False,
Lê Công Tuấn Anh,Nguyễn Đình Thơ,1.0,1,Xích lô (phim),actor-actor,False,,False,
Lê Công Tuấn Anh,Việt Thắng (diễn viên),1.0,1,Xích lô (phim),actor-actor,False,,False,
Lê Công Tuấn Anh,Thanh Lam,1.0,1,Xích lô (phim),actor-actor,False,,False,
Lê Công Tuấn Anh,Gia Khoan,1.0,1,Xích lô (phim),actor-actor,False,,False,
Lê Công Tuấn Anh,Huang Kiem,1.0,1,Xích lô (phim),actor-actor,False,,False,
Lê Công Tuấn Anh,Mạc Can,1.0,1,Xích lô (phim),actor-actor,False,,False,
Lê Công Tuấn Anh,Chu Hùng,1.0,1,Xích lô (phim),actor-actor,False,,False,
Lê Công Tuấn Anh,Mạnh Cường,1.0,1,Xích lô (phim),actor-actor,False,,False,
Lê Công Tuấn Anh,Trần Quốc Hùng,1.0,1,Xích lô (phim),actor-actor,False,,False,
Lê Công Tuấn Anh,Võ Thế Vỹ,1.0,1,Xích lô (phim),actor-actor,False,,False,
Lê Công Tuấn Anh,Trương Thanh Nghi,1.0,1,Xích lô (phim),actor-actor,False,,False,
Lê Công Tuấn Anh,Phạm Hải Trường,1.0,1,Xích lô (phim),actor-actor,False,,False,
Lê Công Tuấn Anh,Ánh Hoa,1.0,1,Xích lô (phim),actor-actor,False,,False,
Lê Công Tuấn Anh,Trần Lộc,1.0,1,Xích lô (phim),actor-actor,False,,False,
Lê Công Tuấn Anh,Trần Minh Tuấn (diễn viên),1.0,1,Xích lô (phim),actor-actor,False,,False,
Lê Công Tuấn Anh,Nguyễn Văn Tùng (diễn viên),1.0,1,Xích lô (phim),actor-actor,False,,False,
Lê Công Tuấn Anh,Phạm Duy Hương,1.0,1,Xích lô (phim),actor-actor,False,,False,
Lê Công Tuấn Anh,Lê Thái Ngọc Hoan,1.0,1,Xích lô (phim),actor-actor,False,,False,
Lê Công Tuấn Anh,Bá Phan Châu Toàn,1.0,1,Xích lô (phim),actor-actor,False,,False,
Lê Công Tuấn Anh,Đặng Minh Châu (diễn viên),1.0,1,Xích lô (phim),actor-actor,False,,False,
Lê Công Tuấn Anh,Trần Văn Lợi,1.0,1,Xích lô (phim),actor-actor,False,,False,
Lê Công Tuấn Anh,Lê Anh Sơn,1.0,1,Xích lô (phim),actor-actor,False,,False,
Lê Công Tuấn Anh,Phạm Văn Nhân (diễn viên),1.0,1,Xích lô (phim),actor-actor,False,,False,
Lê Công Tuấn Anh,Đặng Văn Đức,1.0,1,Xích lô (phim),actor-actor,False,,False,
Lê Công Tuấn Anh,Trần Nhật Vũ,1.0,1,Xích lô (phim),actor-actor,False,,False,
Lê Công Tuấn Anh,Nguyễn Hữu Châu (quần chúng),1.0,1,Xích lô (phim),actor-actor,False,,False,
Lê Công Tuấn Anh,Vân Sơn (nghệ sĩ hài),0.3,0,,,False,,True,"Sài Gòn, Việt Nam Cộng hòa"
Lê Công Tuấn Anh,Bảo Liêm,0.3,0,,,False,,True,"Sài Gòn, Việt Nam Cộng hòa"
Lê Công Tuấn Anh,Mỹ Duyên,0.3,0,,,False,,True,"Sài Gòn, Việt Nam Cộng hòa"
Lê Công Tuấn Anh,Hương Giang (diễn viên),0.3,0,,,False,,True,"Sài Gòn, Việt Nam Cộng hòa"
Lê Công Tuấn Anh,Trương Minh Quốc Thái,0.3,0,,,False,,True,"Sài Gòn, Việt Nam Cộng hòa"
Lê Công Tuấn Anh,Cẩm Ly,0.3,0,,,False,,True,"Sài Gòn, Việt Nam Cộng hòa"
Lê Công Tuấn Anh,Kiến An (diễn viên),0.3,0,,,False,,True,"Sài Gòn, Việt Nam Cộng hòa"
Lê Công Tuấn Anh,Vũ Hà (ca sĩ),0.3,0,,,False,,True,"Sài Gòn, Việt Nam Cộng hòa"
Lê Công Tuấn Anh,Phạm Thị Ngọc Trinh,0.3,0,,,False,,True,"Sài Gòn, Việt Nam Cộng hòa"
Lê Tuấn Anh (diễn viên sinh 1968),Thanh Vy,1.0,1,Cô thủ môn tội nghiệp,actor-actor,False,,False,
Thanh Vy,Trương Ngọc Ánh,1.0,1,Áo lụa Hà Đông (phim),actor-actor,False,,False,
Thanh Vy,Quốc Khánh (nghệ sĩ),1.0,1,Áo lụa Hà Đông (phim),actor-actor,False,,False,
Thanh Vy,Tú Trinh,1.0,1,Áo lụa Hà Đông (phim),actor-actor,False,,False,
Thanh Vy,Tất Bình,1.0,1,Áo lụa Hà Đông (phim),actor-actor,False,,False,
Thanh Vy,Như Quỳnh (diễn viên),1.0,1,Áo lụa Hà Đông (phim),actor-actor,False,,False,
Thanh Vy,Hà Kiều Anh,1.0,1,Áo lụa Hà Đông (phim),actor-actor,False,,False,
Thanh Vy,Bình Minh (người mẫu),1.0,1,Áo lụa Hà Đông (phim),actor-actor,False,,False,
Thanh Vy,Mạc Can,1.0,1,Áo lụa Hà Đông (phim),actor-actor,False,,False,
Thanh Vy,Bảo Trúc,1.0,1,Cột mốc 23,actor-actor,False,,False,
Thanh Vy,Huy Khánh,1.0,1,Cột mốc 23,actor-actor,False,,False,
Thanh Vy,Diễm Châu,1.0,1,Cột mốc 23,actor-actor,False,,False,
Thanh Vy,Võ Thành Tâm,1.0,1,Cột mốc 23,actor-actor,False,,False,
Thanh Vy,Tiết Cương,1.0,1,Cột mốc 23,actor-actor,False,,False,
Thanh Vy,Mạnh Hùng,1.0,1,Cột mốc 23,actor-actor,False,,False,
Thanh Vy,Quốc Thuận,1.0,1,Cột mốc 23,actor-actor,False,,False,
Vân Sơn (nghệ sĩ hài),Bảo Liêm,1.3,1,Vật đổi sao dời,actor-actor,False,,True,"Sài Gòn, Việt Nam Cộng hòa"
Vân Sơn (nghệ sĩ hài),Quang Minh (diễn viên),1.0,1,Vật đổi sao dời,actor-actor,False,,False,
Vân Sơn (nghệ sĩ hài),Văn Chung (kịch sĩ),1.0,1,Vật đổi sao dời,actor-actor,False,,False,
Vân Sơn (nghệ sĩ hài),Mạc Can,1.0,1,Vật đổi sao dời,actor-actor,False,,False,
Vân Sơn (nghệ sĩ hài),Mỹ Duyên,0.3,0,,,False,,True,"Sài Gòn, Việt Nam Cộng hòa"
Vân Sơn (nghệ sĩ hài),Hương Giang (diễn viên),0.3,0,,,False,,True,"Sài Gòn, Việt Nam Cộng hòa"
Vân Sơn (nghệ sĩ hài),Trương Minh Quốc Thái,0.3,0,,,False,,True,"Sài Gòn, Việt Nam Cộng hòa"
Vân Sơn (nghệ sĩ hài),Cẩm Ly,0.3,0,,,False,,True,"Sài Gòn, Việt Nam Cộng hòa"
Vân Sơn (nghệ sĩ hài),Kiến An (diễn viên),0.3,0,,,False,,True,"Sài Gòn, Việt Nam Cộng hòa"
Vân Sơn (nghệ sĩ hài),Vũ Hà (ca sĩ),0.3,0,,,False,,True,"Sài Gòn, Việt Nam Cộng hòa"
Vân Sơn (nghệ sĩ hài),Phạm Thị Ngọc Trinh,0.3,0,,,False,,True,"Sài Gòn, Việt Nam Cộng hòa"
Bảo Liêm,Quang Minh (diễn viên),1.0,1,Vật đổi sao dời,actor-actor,False,,False,
Bảo Liêm,Văn Chung (kịch sĩ),1.0,1,Vật đổi sao dời,actor-actor,False,,False,
Bảo Liêm,Mạc Can,1.0,1,Vật đổi sao dời,actor-actor,False,,False,
Bảo Liêm,Mỹ Duyên,0.3,0,,,False,,True,"Sài Gòn, Việt Nam Cộng hòa"
Bảo Liêm,Hương Giang (diễn viên),0.3,0,,,False,,True,"Sài Gòn, Việt Nam Cộng hòa"
Bảo Liêm,Trương Minh Quốc Thái,0.3,0,,,False,,True,"Sài Gòn, Việt Nam Cộng hòa"
Bảo Liêm,Cẩm Ly,0.3,0,,,False,,True,"Sài Gòn, Việt Nam Cộng hòa"
Bảo Liêm,Kiến An (diễn viên),0.3,0,,,False,,True,"Sài Gòn, Việt Nam Cộng hòa"
Bảo Liêm,Vũ Hà (ca sĩ),0.3,0,,,False,,True,"Sài Gòn, Việt Nam Cộng hòa"
Bảo Liêm,Phạm Thị Ngọc Trinh,0.3,0,,,False,,True,"Sài Gòn, Việt Nam Cộng hòa"
Quang Minh (diễn viên),Văn Chung (kịch sĩ),1.0,1,Vật đổi sao dời,actor-actor,False,,False,
Quang Minh (diễn viên),Mạc Can,1.0,1,Vật đổi sao dời,actor-actor,False,,False,
Văn Chung (kịch sĩ),Mạc Can,1.0,1,Vật đổi sao dời,actor-actor,False,,False,
Mạc Can,Nguyễn Phi Hùng (ca sĩ),1.0,1,Khi đàn ông có bầu,actor-actor,False,,False,
Mạc Can,Hồng Nga,1.0,1,Khi đàn ông có bầu,actor-actor,False,,False,
Mạc Can,Trương Ngọc Ánh,2.0,2,Khi đàn ông có bầu|Áo lụa Hà Đông (phim),actor-actor,False,,False,
Mạc Can,Bảo Chung,1.0,1,Khi đàn ông có bầu,actor-actor,False,,False,
Mạc Can,Phương Thanh,1.0,1,Khi đàn ông có bầu,actor-actor,False,,False,
Mạc Can,Quyền Linh,1.0,1,Khi đàn ông có bầu,actor-actor,False,,False,
Mạc Can,Thúy Nga (nghệ sĩ),1.0,1,Khi đàn ông có bầu,actor-actor,False,,False,
Mạc Can,Hữu Nghĩa,1.0,1,Khi đàn ông có bầu,actor-actor,False,,False,
Mạc Can,Kim Khánh (diễn viên),1.0,1,Khi đàn ông có bầu,actor-actor,False,,False,
Mạc Can,Việt Hương,1.0,1,Khi đàn ông có bầu,actor-actor,False,,False,
Mạc Can,Mỹ Uyên,1.0,1,Khi đàn ông có bầu,actor-actor,False,,False,
Mạc Can,Chi Bảo,1.0,1,Khi đàn ông có bầu,actor-actor,False,,False,
Mạc Can,Huỳnh Anh Tuấn,1.0,1,Khi đàn ông có bầu,actor-actor,False,,False,
Mạc Can,quần vợt,1.0,1,Khi đàn ông có bầu,actor-actor,False,,False,
Mạc Can,Anh Vũ (nghệ sĩ),1.0,1,Khi đàn ông có bầu,actor-actor,False,,False,
Mạc Can,gà,1.0,1,Khi đàn ông có bầu,actor-actor,False,,False,
Mạc Can,Hồng Tơ,1.0,1,Khi đàn ông có bầu,actor-actor,False,,False,
Mạc Can,Minh Thuận (ca sĩ),1.0,1,Khi đàn ông có bầu,actor-actor,False,,False,
Mạc Can,Hữu Lộc,1.0,1,Khi đàn ông có bầu,actor-actor,False,,False,
Mạc Can,ảo thuật gia,1.0,1,Chuyện ma gần nhà,actor-actor,False,,False,
Mạc Can,Vân Trang,1.0,1,Chuyện ma gần nhà,actor-actor,False,,False,
Mạc Can,nhà ngoại cảm,1.0,1,Chuyện ma gần nhà,actor-actor,False,,False,
Mạc Can,Ngọc Hiệp (diễn viên),1.0,1,Chuyện ma gần nhà,actor-actor,False,,False,
Mạc Can,ảo thuật,1.0,1,Chuyện ma gần nhà,actor-actor,False,,False,
Mạc Can,Lý Huỳnh,1.0,1,Hai Cũ,actor-actor,False,,False,
Mạc Can,Đơn Dương (diễn viên),1.0,1,Hai Cũ,actor-actor,False,,False,
Mạc Can,Lý Hùng,1.0,1,Hai Cũ,actor-actor,False,,False,
Mạc Can,Thương Tín (diễn viên),1.0,1,Hai Cũ,actor-actor,False,,False,
Mạc Can,Phương Thanh (diễn viên),1.0,1,Hai Cũ,actor-actor,False,,False,
Mạc Can,Thùy Liên,1.0,1,Hai Cũ,actor-actor,False,,False,
Mạc Can,Khương Mễ,1.0,1,Hai Cũ,actor-actor,False,,False,
Mạc Can,Hồ Kiểng,1.0,1,Hai Cũ,actor-actor,False,,False,
Mạc Can,Lê Văn Lộc (diễn viên),1.0,1,Xích lô (phim),actor-actor,False,,False,
Mạc Can,Lương Triều Vĩ,1.0,1,Xích lô (phim),actor-actor,False,,False,
Mạc Can,Trần Nữ Yên Khê,1.0,1,Xích lô (phim),actor-actor,False,,False,
Mạc Can,Như Quỳnh (diễn viên),2.0,2,Xích lô (phim)|Áo lụa Hà Đông (phim),actor-actor,False,,False,
Mạc Can,Ngô Vũ Quang Hải,1.0,1,Xích lô (phim),actor-actor,False,,False,
Mạc Can,Nguyễn Tuyết Ngân,1.0,1,Xích lô (phim),actor-actor,False,,False,
Mạc Can,Đoàn Việt Hà,1.0,1,Xích lô (phim),actor-actor,False,,False,
Mạc Can,Bùi Hoàng Huy,1.0,1,Xích lô (phim),actor-actor,False,,False,
Mạc Can,Võ Vĩnh Phúc,1.0,1,Xích lô (phim),actor-actor,False,,False,
Mạc Can,Lê Đình Huy,1.0,1,Xích lô (phim),actor-actor,False,,False,
Mạc Can,Phạm Ngọc Liễu,1.0,1,Xích lô (phim),actor-actor,False,,False,
Mạc Can,Lê Tuấn Anh (diễn viên),1.0,1,Xích lô (phim),actor-actor,False,,False,
Mạc Can,Bùi Thị Minh Đức,1.0,1,Xích lô (phim),actor-actor,False,,False,
Mạc Can,Trịnh Thịnh,1.0,1,Xích lô (phim),actor-actor,False,,False,
Mạc Can,Nguyễn Đình Thơ,1.0,1,Xích lô (phim),actor-actor,False,,False,
Mạc Can,Việt Thắng (diễn viên),1.0,1,Xích lô (phim),actor-actor,False,,False,
Mạc Can,Thanh Lam,1.0,1,Xích lô (phim),actor-actor,False,,False,
Mạc Can,Gia Khoan,1.0,1,Xích lô (phim),actor-actor,False,,False,
Mạc Can,Huang Kiem,1.0,1,Xích lô (phim),actor-actor,False,,False,
Mạc Can,Chu Hùng,1.0,1,Xích lô (phim),actor-actor,False,,False,
Mạc Can,Mạnh Cường,1.0,1,Xích lô (phim),actor-actor,False,,False,
Mạc Can,Trần Quốc Hùng,1.0,1,Xích lô (phim),actor-actor,False,,False,
Mạc Can,Võ Thế Vỹ,1.0,1,Xích lô (phim),actor-actor,False,,False,
Mạc Can,Trương Thanh Nghi,1.0,1,Xích lô (phim),actor-actor,False,,False,
Mạc Can,Phạm Hải Trường,1.0,1,Xích lô (phim),actor-actor,False,,False,
Mạc Can,Ánh Hoa,1.0,1,Xích lô (phim),actor-actor,False,,False,
Mạc Can,Trần Lộc,1.0,1,Xích lô (phim),actor-actor,False,,False,
Mạc Can,Trần Minh Tuấn (diễn viên),1.0,1,Xích lô (phim),actor-actor,False,,False,
Mạc Can,Nguyễn Văn Tùng (diễn viên),1.0,1,Xích lô (phim),actor-actor,False,,False,
Mạc Can,Phạm Duy Hương,1.0,1,Xích lô (phim),actor-actor,False,,False,
Mạc Can,Lê Thái Ngọc Hoan,1.0,1,Xích lô (phim),actor-actor,False,,False,
Mạc Can,Bá Phan Châu Toàn,1.0,1,Xích lô (phim),actor-actor,False,,False,
Mạc Can,Đặng Minh Châu (diễn viên),1.0,1,Xích lô (phim),actor-actor,False,,False,
Mạc Can,Trần Văn Lợi,1.0,1,Xích lô (phim),actor-actor,False,,False,
Mạc Can,Lê Anh Sơn,1.0,1,Xích lô (phim),actor-actor,False,,False,
Mạc Can,Phạm Văn Nhân (diễn viên),1.0,1,Xích lô (phim),actor-actor,False,,False,
Mạc Can,Đặng Văn Đức,1.0,1,Xích lô (phim),actor-actor,False,,False,
Mạc Can,Trần Nhật Vũ,1.0,1,Xích lô (phim),actor-actor,False,,False,
Mạc Can,Nguyễn Hữu Châu (quần chúng),1.0,1,Xích lô (phim),actor-actor,False,,False,
Mạc Can,Quốc Khánh (nghệ sĩ),1.0,1,Áo lụa Hà Đông (phim),actor-actor,False,,False,
Mạc Can,Tú Trinh,1.0,1,Áo lụa Hà Đông (phim),actor-actor,False,,False,
Mạc Can,Tất Bình,1.0,1,Áo lụa Hà Đông (phim),actor-actor,False,,False,
Mạc Can,Hà Kiều Anh,1.0,1,Áo lụa Hà Đông (phim),actor-actor,False,,False,
Mạc Can,Bình Minh (người mẫu),1.0,1,Áo lụa Hà Đông (phim),actor-actor,False,,False,
Go Kyung-pyo,Lâm Vỹ Dạ,1.0,1,Mang mẹ đi bỏ,actor-actor,False,,False,
Lâm Vỹ Dạ,Việt Hương,1.0,1,Nhà có 5 nàng tiên,actor-actor,False,,False,
Lâm Vỹ Dạ,Ngân Khánh,1.0,1,Nhà có 5 nàng tiên,actor-actor,False,,False,
Lâm Vỹ Dạ,Minh Thảo,1.0,1,Nhà có 5 nàng tiên,actor-actor,False,,False,
Lâm Vỹ Dạ,Bảo Anh (ca sĩ),1.0,1,Nhà có 5 nàng tiên,actor-actor,False,,False,
Lâm Vỹ Dạ,Miu Lê,1.0,1,Nhà có 5 nàng tiên,actor-actor,False,,False,
Lâm Vỹ Dạ,Trương Thế Vinh,1.0,1,Nhà có 5 nàng tiên,actor-actor,False,,False,
Lâm Vỹ Dạ,Hà Trí Quang,1.0,1,Nhà có 5 nàng tiên,actor-actor,False,,False,
Lâm Vỹ Dạ,Minh Luân,1.0,1,Nhà có 5 nàng tiên,actor-actor,False,,False,
Lâm Vỹ Dạ,Quốc Trường (diễn viên),1.0,1,Nhà có 5 nàng tiên,actor-actor,False,,False,
Lâm Vỹ Dạ,Cát Tường (diễn viên),2.0,2,Nhà có 5 nàng tiên|Siêu lừa gặp siêu lầy,actor-actor,False,,False,
Lâm Vỹ Dạ,Phương Thanh,1.0,1,Nhà có 5 nàng tiên,actor-actor,False,,False,
Lâm Vỹ Dạ,Thanh Bạch,1.0,1,Nhà có 5 nàng tiên,actor-actor,False,,False,
Lâm Vỹ Dạ,Phi Nhung,1.0,1,Nhà có 5 nàng tiên,actor-actor,False,,False,
Lâm Vỹ Dạ,Quốc Thuận,1.0,1,Nhà có 5 nàng tiên,actor-actor,False,,False,
Lâm Vỹ Dạ,Hứa Minh Đạt,1.0,1,Nhà có 5 nàng tiên,actor-actor,False,,False,
Lâm Vỹ Dạ,Quách Ngọc Tuyên,1.0,1,Nhà có 5 nàng tiên,actor-actor,False,,False,
Lâm Vỹ Dạ,Nam Thư,1.0,1,Nhà có 5 nàng tiên,actor-actor,False,,False,
Lâm Vỹ Dạ,Ngọc Phước,1.0,1,Siêu lừa gặp siêu lầy,actor-actor,False,,False,
Lâm Vỹ Dạ,Trung Lùn,1.0,1,Siêu lừa gặp siêu lầy,actor-actor,False,,False,
Lâm Vỹ Dạ,Đại Nghĩa (diễn viên),1.0,1,Siêu lừa gặp siêu lầy,actor-actor,False,,False,
Lâm Vỹ Dạ,Võ Thanh Hòa,1.0,1,Siêu lừa gặp siêu lầy,actor-director,False,,False,
Lâm Vỹ Dạ,Nhã Phương (diễn viên),0.5,0,,,True,Trường Đại học Sân khấu – Điện ảnh Thành phố Hồ Chí Minh,False,
Lâm Vỹ Dạ,Huy Khánh,0.5,0,,,True,Trường Đại học Sân khấu – Điện ảnh Thành phố Hồ Chí Minh,False,
Lâm Vỹ Dạ,Quỳnh Lam,0.5,0,,,True,Trường Đại học Sân khấu – Điện ảnh Thành phố Hồ Chí Minh,False,
Lâm Vỹ Dạ,Lê Phương,0.5,0,,,True,Trường Đại học Sân khấu – Điện ảnh Thành phố Hồ Chí Minh,False,
Nguyễn Thúc Thùy Tiên,Quyền Linh,1.0,1,Chốt đơn!,actor-actor,False,,False,
Nguyễn Thúc Thùy Tiên,Don Nguyễn,0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Nguyễn Thúc Thùy Tiên,Huy Khánh,0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Nguyễn Thúc Thùy Tiên,Đinh Ngọc Diệp,0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Nguyễn Thúc Thùy Tiên,Đại Nghĩa (diễn viên),0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Nguyễn Thúc Thùy Tiên,Midu,0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Nguyễn Thúc Thùy Tiên,Tú Vi,0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Nguyễn Thúc Thùy Tiên,Ái Phương,0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Nguyễn Thúc Thùy Tiên,Anh Thư,0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Nguyễn Thúc Thùy Tiên,Đan Trường,0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Nguyễn Thúc Thùy Tiên,Wanbi Tuấn Anh,0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Nguyễn Thúc Thùy Tiên,Elly Trần,0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Nguyễn Thúc Thùy Tiên,Tim (ca sĩ),0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Nguyễn Thúc Thùy Tiên,Việt Hương,0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Nguyễn Thúc Thùy Tiên,Bảo Anh (ca sĩ),0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Nguyễn Thúc Thùy Tiên,Thanh Trúc,0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Nguyễn Thúc Thùy Tiên,Khánh Phương,0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Nguyễn Thúc Thùy Tiên,Minh Hằng,0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Nguyễn Thúc Thùy Tiên,Chí Thiện (sinh năm 1988),0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Nguyễn Thúc Thùy Tiên,Tường Vi (diễn viên),0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Nguyễn Thúc Thùy Tiên,Duy Khánh (diễn viên),0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Nguyễn Thúc Thùy Tiên,Đàm Phương Linh,0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Nguyễn Thúc Thùy Tiên,Thảo Trang,0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Nguyễn Thúc Thùy Tiên,Uyên Linh,0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Nguyễn Thúc Thùy Tiên,Võ Thành Tâm,0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Nguyễn Thúc Thùy Tiên,Diễm My (diễn viên),0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Nguyễn Thúc Thùy Tiên,Quang Tuấn,0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Nguyễn Thúc Thùy Tiên,Lương Bích Hữu,0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Nguyễn Thúc Thùy Tiên,Lê Công Hoàng (diễn viên),0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Nguyễn Thúc Thùy Tiên,Suboi,0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Nguyễn Thúc Thùy Tiên,Hồ Vĩnh Khoa,0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Nguyễn Thúc Thùy Tiên,Thanh Thúy (diễn viên sinh 1982),0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Nguyễn Thúc Thùy Tiên,Angela Phương Trinh,0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Nguyễn Thúc Thùy Tiên,Thanh Thúy (sinh 1982),0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Nguyễn Thúc Thùy Tiên,Rocker Nguyen,0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Quyền Linh,Nguyễn Phi Hùng (ca sĩ),1.0,1,Khi đàn ông có bầu,actor-actor,False,,False,
Quyền Linh,Hồng Nga,1.0,1,Khi đàn ông có bầu,actor-actor,False,,False,
Quyền Linh,Trương Ngọc Ánh,1.0,1,Khi đàn ông có bầu,actor-actor,False,,False,
Quyền Linh,Bảo Chung,1.0,1,Khi đàn ông có bầu,actor-actor,False,,False,
Quyền Linh,Phương Thanh,1.0,1,Khi đàn ông có bầu,actor-actor,False,,False,
Quyền Linh,Thúy Nga (nghệ sĩ),1.0,1,Khi đàn ông có bầu,actor-actor,False,,False,
Quyền Linh,Hữu Nghĩa,1.0,1,Khi đàn ông có bầu,actor-actor,False,,False,
Quyền Linh,Kim Khánh (diễn viên),1.0,1,Khi đàn ông có bầu,actor-actor,False,,False,
Quyền Linh,Việt Hương,1.0,1,Khi đàn ông có bầu,actor-actor,False,,False,
Quyền Linh,Mỹ Uyên,1.0,1,Khi đàn ông có bầu,actor-actor,False,,False,
Quyền Linh,Chi Bảo,1.0,1,Khi đàn ông có bầu,actor-actor,False,,False,
Quyền Linh,Huỳnh Anh Tuấn,1.0,1,Khi đàn ông có bầu,actor-actor,False,,False,
Quyền Linh,quần vợt,1.0,1,Khi đàn ông có bầu,actor-actor,False,,False,
Quyền Linh,Anh Vũ (nghệ sĩ),1.0,1,Khi đàn ông có bầu,actor-actor,False,,False,
Quyền Linh,gà,1.0,1,Khi đàn ông có bầu,actor-actor,False,,False,
Quyền Linh,Hồng Tơ,1.0,1,Khi đàn ông có bầu,actor-actor,False,,False,
Quyền Linh,Minh Thuận (ca sĩ),1.0,1,Khi đàn ông có bầu,actor-actor,False,,False,
Quyền Linh,Hữu Lộc,1.0,1,Khi đàn ông có bầu,actor-actor,False,,False,
David Phạm,Don Nguyễn,1.0,1,Gia đình số đỏ,actor-actor,False,,False,
David Phạm,Văn Hiệp,1.0,1,Gia đình số đỏ,actor-actor,False,,False,
David Phạm,Nhã Phương (diễn viên),1.0,1,Gia đình số đỏ,actor-actor,False,,False,
David Phạm,Ngọc Quyên,1.0,1,Gia đình số đỏ,actor-actor,False,,False,
David Phạm,Huỳnh Anh Tuấn,2.0,2,Gia đình số đỏ|Để Mai tính 2,actor-actor,False,,False,
David Phạm,Quang Sự,1.0,1,Để Mai tính 2,actor-actor,False,,False,
David Phạm,Huy Khánh,1.0,1,Để Mai tính 2,actor-actor,False,,False,
David Phạm,Kathy Uyên,1.0,1,Để Mai tính 2,actor-actor,False,,False,
David Phạm,Petey Majik Nguyễn,1.0,1,Để Mai tính 2,actor-actor,False,,False,
Don Nguyễn,Văn Hiệp,1.0,1,Gia đình số đỏ,actor-actor,False,,False,
Don Nguyễn,Nhã Phương (diễn viên),1.0,1,Gia đình số đỏ,actor-actor,False,,False,
Don Nguyễn,Ngọc Quyên,1.0,1,Gia đình số đỏ,actor-actor,False,,False,
Don Nguyễn,Huỳnh Anh Tuấn,1.0,1,Gia đình số đỏ,actor-actor,False,,False,
Don Nguyễn,Châu Bùi,1.0,1,Em chưa 18,actor-actor,False,,False,
Don Nguyễn,Aaron Toronto,1.0,1,Em chưa 18,actor-actor,False,,False,
Don Nguyễn,Huy Khánh,1.3,1,Em chưa 18,actor-actor,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Don Nguyễn,Kathy Uyên,1.0,1,Em chưa 18,actor-actor,False,,False,
Don Nguyễn,Diễn viên Chí Tâm,1.0,1,Em chưa 18,actor-actor,False,,False,
Don Nguyễn,Sơn Tùng M-TP,1.0,1,Chàng trai năm ấy,actor-actor,False,,False,
Don Nguyễn,Phạm Quỳnh Anh,1.0,1,Chàng trai năm ấy,actor-actor,False,,False,
Don Nguyễn,Khánh Huyền,1.0,1,Chàng trai năm ấy,actor-actor,False,,False,
Don Nguyễn,Petey Majik Nguyễn,1.0,1,Chàng trai năm ấy,actor-actor,False,,False,
Don Nguyễn,Harry Lu,1.0,1,Chàng trai năm ấy,actor-actor,False,,False,
Don Nguyễn,Tấn Thi,1.0,1,Chàng trai năm ấy,actor-actor,False,,False,
